11.0092380947323,-0.350894798559808,-0.0207890307024894,-1.22018175325374,-1.71890147539071,-0.0631430317522605,-2.34516477970052,-0.405879356645905,-0.0708781210607552,-0.0105148997893237,-0.00396396922530287,-0.282458016692916,-0.0122767908455214,-0.00478616081012332,-0.00116613315109497,-0.00117777131656314,-0.00407219848802202,-0.00892205239163234,-0.000421994678274746,-0.00163874355536931,0,0,0,-0.000139152525496823,0,0,0,0,-6.88616665662424E-05,-2.88380429519262E-05,0,0,0,-0.290707150620942,-0.00094750884586046,-0.707909904777606,-3.26454989201977,-0.00680763938668138,-0.201693598804768,-0.000224907561745679,-0.00567690934109908,0,0,0,0,0,0,-4.46277136545946E-05,0,0,0,0,-0.000444597869758953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00259333435406886,0,-3.66784081282787E-05,-0.000133414782858854,0,0,0
-0.350894798559808,1.49612182196282,0,-0.00329733553346325,-0.535691282692871,-0.0253934427729222,-0.530425575423564,-0.00440602600527162,-0.0154565700925083,-0.00212914308910153,-0.00072462546904013,-0.000740811370336591,-0.000223689228810344,-0.000125014938533823,0,-0.000197654071687379,-0.000716828934037352,-0.0013812920134352,-0.00020759116332874,-0.000450883466548945,0,0,0,-0.000153113259855302,0,0,0,0,0,0,0,0,0,-0.0109140928092926,-2.29240037139034E-05,-0.000797857520413881,-0.0115249331514464,-7.29011820761419E-05,-9.46539553681469E-05,-7.87812553830437E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.0207890307024894,0,0.11119618784024,-0.0595862965974173,-0.000756911450748452,-0.000159731755537051,-0.0116175579450175,-0.0129681108712174,-4.0753769535499E-05,-8.99777019065187E-05,0,-0.000725369828481696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00127854356204595,-0.00305506331066439,0,-0.000128840345178537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1.22018175325374,-0.00329733553346325,-0.0595862965974173,5.12249169839213,-0.102309533553521,-0.00350121085379215,-1.4401363855254,-0.292097262096501,-0.00587835634182149,-0.00121103606259887,-0.00110158171763317,-0.129017703721881,-0.0203582924788967,-0.00956905113819984,-0.00229226517341958,-9.24236305457848E-05,-0.000100139335572872,-0.000634896509610376,-1.92411178065061E-05,-0.00120685030134904,0,0,0,0,0,0,0,0,-2.16152764985815E-05,0,-2.47617827968341E-05,0,0,-0.015807871387349,-0.000626613653910867,-0.755741112363628,-0.917815902446499,-0.00161105175828852,-0.134734644356596,-0.000674092386648079,-0.000167672668618863,0,0,0,0,0,0,0,0,0,0,0,-0.000671012190885651,0,0,-1.59471472761689E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33102855517099E-05,-0.000930372015554393,0,0,-0.000447600924509153,0,0,-0.000566502804351183
-1.71890147539071,-0.535691282692871,-0.000756911450748452,-0.102309533553521,7.4340245122237,-0.846089769285969,-3.02715001989725,-0.277265122135106,-0.0564678845801191,-0.0345041493170347,-0.000439234295730565,-0.277278917503571,-0.0728057053019642,-0.000829631403875694,-0.000364063822177839,-0.00466019289307258,-0.017488983097458,-0.0058376438920145,-0.00291104674322162,-0.00254269245197057,0,-0.000126853781984945,-0.00025011123699492,-0.00295477505487818,-7.48455209250901E-05,-3.44955001885231E-05,0,0,0,0,-2.91242886180582E-05,0,0,-0.0950358285624031,-0.000268057460637015,-0.137017547298609,-0.204329713808038,-0.0017038719763539,-0.00476436275995245,-0.000788452869127876,0,0,0,0,0,-7.70908911172342E-05,-6.48774665039558E-05,-0.000111609730033218,0,0,0,0,-0.000305797039440449,-4.60278111200482E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.7025517095873E-05,0,-0.00167840136073209,-3.1382580565703E-05,0,0,0,0,0
-0.0631430317522605,-0.0253934427729222,-0.000159731755537051,-0.00350121085379215,-0.846089769285969,7.22990441169024,-1.09361138985044,-0.65562364353194,-0.361150851802327,-0.514627391034083,-0.00341284734430085,-0.0529227312987133,-0.251578232251252,-0.00924259802278909,-0.00224820916746488,-0.0948568746706855,-0.134474753600991,-0.0302038714762152,-0.0253836365867372,-0.0156299706586631,0,-0.000348847126173148,-0.00103387430073467,-0.00943339909277561,-0.00110560502232346,-0.000219497804969435,0,0,-0.000130277100357097,0,-0.000794471671944365,-3.18078153470121E-05,-0.000395334632208398,-0.635454926090097,-0.00967699743971748,-0.640161949184577,-1.61449166448686,-0.117398047252624,-0.000838222325157091,-0.0113235810274319,-0.00149609216683317,0,0,0,0,0,0,-3.28769858106708E-05,0,-7.38364087833567E-05,0,0,0,-0.000428750792331835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.48381054172371E-05,-0.00168532714068677,0,0,0,0,0,0
-2.34516477970052,-0.530425575423564,-0.0116175579450175,-1.4401363855254,-3.02715001989725,-1.09361138985044,21.2278466093948,-4.75017460820619,-1.78969578313942,-0.146602191440347,-0.0555030159833171,-0.666796572018601,-0.435261641181118,-0.025066153515629,-0.00080224366181173,-0.0150156081890426,-0.030324727442034,-0.0754608900568965,-0.00916537575640928,-0.0293904348311654,-4.73747301013146E-05,-0.000392218867324254,-0.000454565540307832,-0.00178173477897881,0,-4.1806196546215E-05,0,0,-0.000156395371213305,0,-1.92096319119809E-05,0,-3.48281649653901E-05,-0.674684336546997,-0.00216196208059044,-1.30083809892119,-2.73591043643814,-0.016487867889032,-0.0106193655700515,-0.000708763137831144,-7.62002964629906E-05,0,0,0,0,0,-2.86270494973512E-05,-2.89804726244793E-05,0,-0.000164569377405201,0,0,-0.000620784743486802,-0.00112206609220793,0,0,0,0,0,0,-1.95944747876907E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.09454480954099E-05,-0.00386993321854634,0,0,-0.000108676740353531,-2.23138519724651E-05,0,0
-0.405879356645905,-0.00440602600527162,-0.0129681108712174,-0.292097262096501,-0.277265122135106,-0.65562364353194,-4.75017460820619,18.593026772517,-3.08068879530346,-2.05327544754961,-2.04604384039082,-0.332917107610996,-0.884748457216825,-0.732444706288552,-0.0103827468760736,-0.218227635832821,-0.022577916560059,-0.281816261650863,-0.0025814442023373,-0.0805484089708421,0,0,0,-5.58857029400305E-05,0,0,0,0,-2.21037436022146E-05,0,-2.57392380268514E-05,0,0,-0.187861838650446,-0.0124087428398232,-1.28610318464117,-0.911599147993557,-0.0453683801298191,-0.00164259146643286,-0.00207931884947933,-0.000173744492134088,0,0,0,0,0,0,0,0,0,0,0,-0.000192046705873853,-0.000104123447113325,0,-1.9995051365086E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.70255215514331E-05,-3.79840938506459E-05,-0.000628022004442188,0,0,0,0,0,0
-0.0708781210607552,-0.0154565700925083,-4.0753769535499E-05,-0.00587835634182149,-0.0564678845801191,-0.361150851802327,-1.78969578313942,-3.08068879530346,15.8682071061681,-2.97941059538553,-0.17757645222628,-0.0213802228922199,-0.412538272631332,-0.228951860867286,-0.0012064462896644,-0.250901076915917,-0.217696857631115,-0.357690779704812,-0.0455007622385,-0.0863080482509479,-0.000148958241073097,-0.000460378476948843,-0.00244255013376999,-0.00485981000333197,-0.000886192444397132,-2.51868854622328E-05,0,0,-2.835044290307E-05,0,-0.000105808501622908,-0.000218599459615983,0,-1.01862758322259,-0.033960737171818,-1.6909185936331,-2.78153781523603,-0.161307775515774,0,-0.00820082006825256,-0.00311602502351887,0,0,0,0,0,0,0,0,-3.58932634353278E-05,0,0,0,-0.00098534708574855,-0.000109949301579561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000812240933576071,0,0,0,0,0,0
-0.0105148997893237,-0.00212914308910153,-8.99777019065187E-05,-0.00121103606259887,-0.0345041493170347,-0.514627391034083,-0.146602191440347,-2.05327544754961,-2.97941059538553,30.2106923129953,-4.75195810998044,-0.00409423586403373,-0.0308664597948077,-0.857167545116037,-0.010203174583149,-3.48696889690554,-2.34922072808136,-1.38189687008991,-0.114158973732645,-0.264908724531319,-0.000643092564789422,-0.00187420584509454,-0.00561523038620575,-0.0222314017435544,-0.00444520607661946,-0.000350216584414149,0,0,-0.00034259300261099,-4.68546346690796E-05,-0.00299683211191314,-0.00249990222626641,-0.00128097593958066,-1.74339872890738,-0.765778058287667,-1.42942265474674,-6.28836759061532,-0.863880421288448,-3.99220674532434E-05,-0.0752267787980571,-0.00638090578593495,-1.64615549782206E-05,0,0,0,0,0,0,0,-3.21564054115275E-05,0,-0.000991835524474257,0,-9.87164049861994E-05,-0.000174181931863286,-0.000145406213465215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000232783730030902,-0.000310226063947956,-3.03283982620797E-05,0,0,0,0,-3.00951064050102E-05
